tag,method,path,status
scs:evomaster,GET,/api/calc/dEseNM/6.441572689214741E8/-4.931837269029532E8,200
scs:evomaster,GET,/api/dateparse/aZ_v1F5ErYisMevf/Wuu7,200
scs:evomaster,GET,/api/calc/74G0nC8AuttaE5xp/-3163292.3951719753/-6.672836052934574E8,200
scs:evomaster,OPTIONS,/api/cookie/scs-rest/scs-rest/API%20for%20String%20Case%20Study%20(SCS),200
scs:evomaster,OPTIONS,/api/text2txt/hLFpzbEwCS1o/0/m0aSTiYbIWf2W,200
scs:evomaster,GET,/api/notypevar/9/SATwJC9fY3sX,200
scs:evomaster,GET,/api/notypevar/-358939682/YSwt,200
scs:evomaster,OPTIONS,/api/notypevar/139/path,200
scs:evomaster,GET,/api/pat/bzJT2oM1,200
scs:evomaster,GET,/api/cookie/PY/ncq2yomEo/bbaD0,200
scs:evomaster,OPTIONS,/api/calc/path/-6.048284161485825E8/-1.1528479997798157E8,200
scs:evomaster,GET,/api/filesuffix/FWHjTl/nc7R9IN0,200
scs:evomaster,GET,/v2/api-docs,200
scs:evomaster,OPTIONS,/api/ordered4/path/HrSo/path/path,200
scs:evomaster,GET,/api/costfuns/-559545497/zFtSM95jDGACr1kf,200
scs:evomaster,GET,/api/calc/gvbsIE/-4.86659762571947E7/3.8507425514155227E8,200
scs:evomaster,GET,/api/ordered4/MwD/fJdHY21T25gZqe/Szk_8Cy/wFlpZgLW,200
scs:evomaster,OPTIONS,/api/pat/API%20for%20String%20Case%20Study%20(SCS),200
scs:evomaster,GET,/api/pat/KL9fzcxlQ78B/af4py_,200
scs:evomaster,GET,/api/title/6W4Ckm1NgqVXO/MVpC,200
scs:evomaster,OPTIONS,/api/title/TtEO3U9ZOmtLD/API%20for%20String%20Case%20Study%20(SCS),200
scs:evomaster,OPTIONS,/api/filesuffix/nmzGOR/I,200
scs:evomaster,OPTIONS,/api/pat/API%20for%20String%20Case%20Study%20(SCS)/scs-rest,200
scs:evomaster,GET,/api/costfuns/537/7,200
scs:evomaster,OPTIONS,/api/dateparse/8p6TkzD/Ex,200
scs:evomaster,OPTIONS,/api/costfuns/148/path,200
features:llm,GET,/products/nonExistentProd_GCWNFP_N2/configurations/anyConfig,204
features:llm,POST,/products/ProdUpdateNoDesc_UFOP_B2,201
features:llm,POST,/products/ProdUpdateNoDesc_UFOP_B2/features/FeatureNoDesc_UFOP_B2,201
features:llm,PUT,/products/ProdUpdateNoDesc_UFOP_B2/features/FeatureNoDesc_UFOP_B2,500
features:llm,POST,/products/ProdSpecialFeat_DFOP_E,201
features:llm,DELETE,/products/ProdSpecialFeat_DFOP_E/features/feat%00null,400
features:llm,POST,/products/TestProduct_GPB_Fields,201
features:llm,GET,/products/TestProduct_GPB_Fields,200
features:llm,POST,/products/nonExistentProd_AC_N/configurations/SomeConfig,500
features:llm,POST,/products/P,201
features:llm,POST,/products/P/configurations/C,201
features:llm,GET,/products/P/configurations/C,200
features:llm,POST,/products/ProdDelFeat_DFOP_P,201
features:llm,POST,/products/ProdDelFeat_DFOP_P/features/FeatToDelete_DFOP_P,201
features:llm,DELETE,/products/ProdDelFeat_DFOP_P/features/FeatToDelete_DFOP_P,204
features:llm,POST,/products/ProdSingleCharConf_AC_B,201
features:llm,POST,/products/ProdSingleCharConf_AC_B/configurations/X,201
features:llm,POST,/products/ProdUpdateFeat_UFOP_N2,201
features:llm,PUT,/products/ProdUpdateFeat_UFOP_N2/features/nonExistentFeature_xyz_99999,500
features:llm,GET,/products/00001/features,500
features:llm,POST,/products/ProdDelFeatConf_DF_N,201
features:llm,POST,/products/ProdDelFeatConf_DF_N/configurations/ConfigDelFeat_DF_N,201
features:llm,DELETE,/products/ProdDelFeatConf_DF_N/configurations/ConfigDelFeat_DF_N/features/nonExistentFeature_xyz_99999,500
features:llm,POST,/products/nonExistentProd_ARCP_N/constraints/requires,500
features:llm,POST,/products/ProdEmptyConfigs_GCFP_B,201
features:llm,GET,/products/ProdEmptyConfigs_GCFP_B/configurations,200
features:llm,POST,/products,405
features:llm,POST,/products/ProdForCAF_GCAF_N,201
features:llm,GET,/products/ProdForCAF_GCAF_N/configurations/nonExistentConf_GCAF_N/features,500
features:llm,GET,/products/product%20with%20spaces,500
features:llm,POST,/products/X,201
features:llm,GET,/products/X,200
features:llm,POST,/products/ProdSingleCharFeat_AFTP_B,201
features:llm,POST,/products/ProdSingleCharFeat_AFTP_B/features/F,201
features:llm,PUT,/products/nonExistentProd_UFOP_N/features/anyFeature,500
features:llm,POST,/products/ProdRequiresNoParams_ARCP_B,201
features:llm,POST,/products/ProdRequiresNoParams_ARCP_B/constraints/requires,201
features:llm,POST,/products/ProdUpdateFeat_UFOP_P,201
features:llm,POST,/products/ProdUpdateFeat_UFOP_P/features/FeatureToUpdate_UFOP_P,201
features:llm,PUT,/products/ProdUpdateFeat_UFOP_P/features/FeatureToUpdate_UFOP_P,200
features:llm,POST,/products/ProdRequires_ARCP_P,201
features:llm,POST,/products/ProdRequires_ARCP_P/features/FeatSrc_ARCP_P,201
features:llm,POST,/products/ProdRequires_ARCP_P/features/FeatReq_ARCP_P,201
features:llm,POST,/products/ProdRequires_ARCP_P/constraints/requires,201
features:llm,POST,/products/ProdDoubleDelConf_DC_B,201
features:llm,POST,/products/ProdDoubleDelConf_DC_B/configurations/ConfigDoubleDelete_DC_B,201
features:llm,DELETE,/products/ProdDoubleDelConf_DC_B/configurations/ConfigDoubleDelete_DC_B,204
features:llm,DELETE,/products/ProdDoubleDelConf_DC_B/configurations/ConfigDoubleDelete_DC_B,500
features:llm,POST,/products/0,201
features:llm,POST,/products/ProdActiveFeat_GCAF_P,201
features:llm,POST,/products/ProdActiveFeat_GCAF_P/configurations/ConfigActiveFeat_GCAF_P,201
features:llm,GET,/products/ProdActiveFeat_GCAF_P/configurations/ConfigActiveFeat_GCAF_P/features,200
features:llm,POST,/products/ProdSelfExcludes_AECP_B2,201
features:llm,POST,/products/ProdSelfExcludes_AECP_B2/features/FeatSelf_AECP_B2,201
features:llm,POST,/products/ProdSelfExcludes_AECP_B2/constraints/excludes,201
features:llm,POST,/products/ProdDelFeat_DFOP_N,201
features:llm,DELETE,/products/ProdDelFeat_DFOP_N/features/nonExistentFeature_xyz_99999,500
features:llm,GET,/products/nonExistentProd_GCFP_N/configurations,200
features:llm,POST,/products/ProdDelConstraint_DC_N,201
features:llm,DELETE,/products/ProdDelConstraint_DC_N/constraints/999999999,204
features:llm,POST,/products/ProdEmptyConf_AC_E,201
features:llm,POST,/products/ProdEmptyConf_AC_E/configurations/,405
features:llm,POST,/products/ProdUpdateFeatFields_UFOP_P2,201
features:llm,POST,/products/ProdUpdateFeatFields_UFOP_P2/features/FeatureFields_UFOP_P2,201
features:llm,PUT,/products/ProdUpdateFeatFields_UFOP_P2/features/FeatureFields_UFOP_P2,200
features:llm,POST,/products/ProdAddFeatConf_AFTC_N2,201
features:llm,POST,/products/ProdAddFeatConf_AFTC_N2/configurations/ConfigAddFeat_AFTC_N2,201
features:llm,POST,/products/ProdAddFeatConf_AFTC_N2/configurations/ConfigAddFeat_AFTC_N2/features/nonExistentFeature_xyz_99999,500
features:llm,POST,/products/ProdReqEmptySrc_ARCP_E,201
features:llm,POST,/products/ProdReqEmptySrc_ARCP_E/features/FeatTarget_ARCP_E,201
features:llm,POST,/products/ProdReqEmptySrc_ARCP_E/constraints/requires,201
features:llm,DELETE,/products/nonExistentProd_DC_N/constraints/1,204
features:llm,POST,/products/ProdForGetConf_GCWNFP_N,201
features:llm,GET,/products/ProdForGetConf_GCWNFP_N/configurations/nonExistentConfig_xyz_99999,204
features:llm,POST,/products/ProdDelFeatConf_DF_P,201
features:llm,POST,/products/ProdDelFeatConf_DF_P/configurations/ConfigDelFeat_DF_P,201
features:llm,POST,/products/ProdDelFeatConf_DF_P/features/FeatToDelete_DF_P,201
features:llm,POST,/products/ProdDelFeatConf_DF_P/configurations/ConfigDelFeat_DF_P/features/FeatToDelete_DF_P,201
features:llm,DELETE,/products/ProdDelFeatConf_DF_P/configurations/ConfigDelFeat_DF_P/features/FeatToDelete_DF_P,204
features:llm,POST,/products/ProdDelConf_DC_P,201
features:llm,POST,/products/ProdDelConf_DC_P/configurations/ConfigToDelete_DC_P,201
features:llm,DELETE,/products/ProdDelConf_DC_P/configurations/ConfigToDelete_DC_P,204
features:llm,POST,/products/ProdExclEmptyTarget_AECP_E,201
features:llm,POST,/products/ProdExclEmptyTarget_AECP_E/features/FeatSrcEmpty_AECP_E,201
features:llm,POST,/products/ProdExclEmptyTarget_AECP_E/constraints/excludes,201
features:llm,GET,/products/AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,500
features:llm,POST,/products/ProdAddFeatDesc_AFTP_P2,201
features:llm,POST,/products/ProdAddFeatDesc_AFTP_P2/features/FeatureWithDesc_AFTP_P2,201
features:llm,POST,/products/ProdExcludes_AECP_N2,201
features:llm,POST,/products/ProdExcludes_AECP_N2/constraints/excludes,201
features:llm,DELETE,/products/nonExistentProd_DFOP_N/features/anyFeature,500
features:llm,POST,/products/ProdConstraintZero_DC_B,201
features:llm,DELETE,/products/ProdConstraintZero_DC_B/constraints/0,204
features:llm,POST,/products/ProdEmptyFeatName_AFTC_E,201
features:llm,POST,/products/ProdEmptyFeatName_AFTC_E/configurations/ConfigEmptyFeat_AFTC_E,201
features:llm,POST,/products/ProdEmptyFeatName_AFTC_E/configurations/ConfigEmptyFeat_AFTC_E/features/,405
features:llm,POST,/products/ProdSelfRequires_ARCP_B2,201
features:llm,POST,/products/ProdSelfRequires_ARCP_B2/features/FeatSelf_ARCP_B2,201
features:llm,POST,/products/ProdSelfRequires_ARCP_B2/constraints/requires,201
features:llm,POST,/products/ProductToDelete_DP_P,201
features:llm,DELETE,/products/ProductToDelete_DP_P,204
features:llm,POST,/products/ProdEmptyFeatName_AFTP_E,201
features:llm,POST,/products/ProdEmptyFeatName_AFTP_E/features/,405
features:llm,POST,/products/ProdRequires_ARCP_N2,201
features:llm,POST,/products/ProdRequires_ARCP_N2/constraints/requires,201
features:llm,POST,/products/nonExistentProd_AFTC_N/configurations/anyConf/features/anyFeature,500
features:llm,POST,/products/ProdDelConf_DC_N,201
features:llm,DELETE,/products/ProdDelConf_DC_N/configurations/nonExistentConfig_DC_N,500
features:llm,POST,/products/ProdDupFeatConf_AFTC_B,201
features:llm,POST,/products/ProdDupFeatConf_AFTC_B/configurations/ConfigDupFeat_AFTC_B,201
features:llm,POST,/products/ProdDupFeatConf_AFTC_B/features/FeatureDup_AFTC_B,201
features:llm,POST,/products/ProdDupFeatConf_AFTC_B/configurations/ConfigDupFeat_AFTC_B/features/FeatureDup_AFTC_B,201
features:llm,POST,/products/ProdDupFeatConf_AFTC_B/configurations/ConfigDupFeat_AFTC_B/features/FeatureDup_AFTC_B,500
features:llm,POST,/products/Z,201
features:llm,POST,/products/ProdExcludes_AECP_P,201
features:llm,POST,/products/ProdExcludes_AECP_P/features/FeatSrc_AECP_P,201
features:llm,POST,/products/ProdExcludes_AECP_P/features/FeatExcl_AECP_P,201
features:llm,POST,/products/ProdExcludes_AECP_P/constraints/excludes,201
features:llm,POST,/products/ProdSpecialConf_DC_E,201
features:llm,DELETE,/products/ProdSpecialConf_DC_E/configurations/!!invalid!!,500
features:llm,POST,/products/ProdDelConstraint_DC_P,201
features:llm,POST,/products/ProdDelConstraint_DC_P/features/FeatSrc_DC_P,201
features:llm,POST,/products/ProdDelConstraint_DC_P/features/FeatReq_DC_P,201
features:llm,POST,/products/ProdDelConstraint_DC_P/constraints/requires,201
features:llm,DELETE,/products/ProdDelConstraint_DC_P/constraints/1,204
features:llm,GET,/products/nonExistentProd_GCAF_N/configurations/anyConfig/features,500
features:llm,POST,/products/ProdDoubleDelFeat_DFOP_B,201
features:llm,POST,/products/ProdDoubleDelFeat_DFOP_B/features/FeatDoubleDelete_DFOP_B,201
features:llm,DELETE,/products/ProdDoubleDelFeat_DFOP_B/features/FeatDoubleDelete_DFOP_B,204
features:llm,DELETE,/products/ProdDoubleDelFeat_DFOP_B/features/FeatDoubleDelete_DFOP_B,500
features:llm,POST,/products/ProdConstraintNeg_DC_B2,201
features:llm,DELETE,/products/ProdConstraintNeg_DC_B2/constraints/-1,204
features:llm,POST,/products/ProdNonNumConstraint_DC_E,201
features:llm,DELETE,/products/ProdNonNumConstraint_DC_E/constraints/notANumber,404
features:llm,GET,/products,200
features:llm,POST,/products/ProdNumericConf_GCAF_E,201
features:llm,GET,/products/ProdNumericConf_GCAF_E/configurations/99999/features,500
features:llm,POST,/products/TestProduct_GPB_P,201
features:llm,GET,/products/TestProduct_GPB_P,200
features:llm,GET,/products/configurations/someConfig,404
features:llm,POST,/products/ProdEmptyFeats_GFFP_B,201
features:llm,GET,/products/ProdEmptyFeats_GFFP_B/features,200
features:llm,POST,/products/ProdMaxLongConstraint_DC_B3,201
features:llm,DELETE,/products/ProdMaxLongConstraint_DC_B3/constraints/9223372036854775807,204
features:llm,GET,/products,200
features:llm,GET,/products/nonExistentProd_GFFP_N/features,500
features:llm,POST,/products/ProdDoubleDelFeat_DF_E,201
features:llm,POST,/products/ProdDoubleDelFeat_DF_E/configurations/ConfigDoubleDelFeat_DF_E,201
features:llm,POST,/products/ProdDoubleDelFeat_DF_E/features/FeatDoubleDelete_DF_E,201
features:llm,POST,/products/ProdDoubleDelFeat_DF_E/configurations/ConfigDoubleDelFeat_DF_E/features/FeatDoubleDelete_DF_E,201
features:llm,DELETE,/products/ProdDoubleDelFeat_DF_E/configurations/ConfigDoubleDelFeat_DF_E/features/FeatDoubleDelete_DF_E,204
features:llm,DELETE,/products/ProdDoubleDelFeat_DF_E/configurations/ConfigDoubleDelFeat_DF_E/features/FeatDoubleDelete_DF_E,204
features:llm,POST,/products/ProdUniqueFeats_GFFP_B2,201
features:llm,GET,/products/ProdUniqueFeats_GFFP_B2/features,200
features:llm,POST,/products/ProdNoActFeat_GCAF_B,201
features:llm,POST,/products/ProdNoActFeat_GCAF_B/configurations/ConfigNoActFeat_GCAF_B,201
features:llm,GET,/products/ProdNoActFeat_GCAF_B/configurations/ConfigNoActFeat_GCAF_B/features,200
features:llm,DELETE,/products/!!invalid!!,500
features:llm,POST,/products/ProdForAddConf_AC_P,201
features:llm,POST,/products/ProdForAddConf_AC_P/configurations/Config_AC_P,201
features:llm,POST,/products/ProdUpdateEmptyDesc_UFOP_B,201
features:llm,POST,/products/ProdUpdateEmptyDesc_UFOP_B/features/FeatureEmptyUpdate_UFOP_B,201
features:llm,PUT,/products/ProdUpdateEmptyDesc_UFOP_B/features/FeatureEmptyUpdate_UFOP_B,200
features:llm,GET,/products/12345/configurations,200
features:llm,GET,/products,406
features:llm,POST,/products/ProdLongConf_AC_B,201
features:llm,POST,/products/ProdLongConf_AC_B/configurations/CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,201
features:llm,POST,/products/nonExistentProd_AFTP_N/features/anyFeature,500
features:llm,POST,/products/NewProduct_AP_P,201
features:llm,POST,/products/ProdAddFeatConf_AFTC_P,201
features:llm,POST,/products/ProdAddFeatConf_AFTC_P/configurations/ConfigAddFeat_AFTC_P,201
features:llm,POST,/products/ProdAddFeatConf_AFTC_P/features/FeatureToAdd_AFTC_P,201
features:llm,POST,/products/ProdAddFeatConf_AFTC_P/configurations/ConfigAddFeat_AFTC_P/features/FeatureToAdd_AFTC_P,201
features:llm,POST,/products/ProdForGetConf_GCWNFP_Bfields,201
features:llm,POST,/products/ProdForGetConf_GCWNFP_Bfields/configurations/Config_GCWNFP_Bfields,201
features:llm,GET,/products/ProdForGetConf_GCWNFP_Bfields/configurations/Config_GCWNFP_Bfields,200
features:llm,POST,/products/DuplicateProduct_AP_N,201
features:llm,POST,/products/DuplicateProduct_AP_N,201
features:llm,POST,/products/ProdEmptyDesc_AFTP_B3,201
features:llm,POST,/products/ProdEmptyDesc_AFTP_B3/features/FeatureEmptyDesc_AFTP_B3,201
features:llm,POST,/products/ProdUpdateLongDesc_UFOP_E,201
features:llm,POST,/products/ProdUpdateLongDesc_UFOP_E/features/FeatureLongDesc_UFOP_E,201
features:llm,PUT,/products/ProdUpdateLongDesc_UFOP_E/features/FeatureLongDesc_UFOP_E,500
features:llm,POST,/products/ProdGetFeats_GFFP_P,201
features:llm,GET,/products/ProdGetFeats_GFFP_P/features,200
features:llm,POST,/products/ProdAddFeat_AFTP_P,201
features:llm,POST,/products/ProdAddFeat_AFTP_P/features/FeatureAdd_AFTP_P,201
features:llm,POST,/products/ProdForConfigs_GCFP_P,201
features:llm,GET,/products/ProdForConfigs_GCFP_P/configurations,200
features:llm,POST,/products/ProdDupFeat_AFTP_N,201
features:llm,POST,/products/ProdDupFeat_AFTP_N/features/DuplicateFeature_AFTP_N,201
features:llm,POST,/products/ProdDupFeat_AFTP_N/features/DuplicateFeature_AFTP_N,500
features:llm,POST,/products/ProdForGetConf_GCWNFP_P,201
features:llm,POST,/products/ProdForGetConf_GCWNFP_P/configurations/Config_GCWNFP_P,201
features:llm,GET,/products/ProdForGetConf_GCWNFP_P/configurations/Config_GCWNFP_P,200
features:llm,POST,/products/nonExistentProd_AECP_N/constraints/excludes,500
features:llm,POST,/products/ProdFeatNotInConf_DF_B,201
features:llm,POST,/products/ProdFeatNotInConf_DF_B/configurations/ConfigFeatNotIn_DF_B,201
features:llm,POST,/products/ProdFeatNotInConf_DF_B/features/FeatNotInConf_DF_B,201
features:llm,DELETE,/products/ProdFeatNotInConf_DF_B/configurations/ConfigFeatNotIn_DF_B/features/FeatNotInConf_DF_B,204
features:llm,POST,/products/ProdDupConfig_AC_N,201
features:llm,POST,/products/ProdDupConfig_AC_N/configurations/DupConfig_AC_N,201
features:llm,POST,/products/ProdDupConfig_AC_N/configurations/DupConfig_AC_N,201
features:llm,POST,/products/ProdLongFeat_AFTP_B2,201
features:llm,POST,/products/ProdLongFeat_AFTP_B2/features/FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF,201
features:llm,POST,/products/ProdExcludesNoParams_AECP_B,201
features:llm,POST,/products/ProdExcludesNoParams_AECP_B/constraints/excludes,201
features:llm,DELETE,/products/nonExistentProd_DF_N/configurations/anyConf/features/anyFeat,500
features:llm,POST,/products/ProductDoubleDelete_DP_B,201
features:llm,DELETE,/products/ProductDoubleDelete_DP_B,204
features:llm,DELETE,/products/ProductDoubleDelete_DP_B,500
features:llm,POST,/products/ProdDupExcludes_AECP_B3,201
features:llm,POST,/products/ProdDupExcludes_AECP_B3/features/FeatSrcDup_AECP_B3,201
features:llm,POST,/products/ProdDupExcludes_AECP_B3/features/FeatExclDup_AECP_B3,201
features:llm,POST,/products/ProdDupExcludes_AECP_B3/constraints/excludes,201
features:llm,POST,/products/ProdDupExcludes_AECP_B3/constraints/excludes,201
features:llm,GET,/products/nonExistentProduct_xyz_99999,500
features:llm,DELETE,/products/nonExistentProd_DC_N/configurations/anyConfig,500
features:llm,DELETE,/products/nonExistentForDelete_xyz_99999,500
features:llm,POST,/products/BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,201
features:manual,POST,/products/crudLifecycleProduct,201
features:manual,GET,/products/crudLifecycleProduct,200
features:manual,POST,/products/crudLifecycleProduct/features/crudLifecycleFeature,201
features:manual,PUT,/products/crudLifecycleProduct/features/crudLifecycleFeature,200
features:manual,DELETE,/products/crudLifecycleProduct/features/crudLifecycleFeature,204
features:manual,DELETE,/products/crudLifecycleProduct,204
features:manual,GET,/products/crudLifecycleProduct,500
features:manual,PUT,/products/crudLifecycleProduct/features/crudLifecycleFeature,500
features:manual,DELETE,/products/crudLifecycleProduct/features/crudLifecycleFeature,500
features:manual,DELETE,/products/crudLifecycleProduct,500
features:manual,GET,/products/existingProduct,500
features:manual,GET,/products/someProduct/features,500
features:manual,POST,/products/someProduct/constraints/requires,500
features:manual,DELETE,/products/someProduct/constraints/notANumber,404
features:manual,GET,/products/someProduct/configurations,200
features:manual,GET,/products/someProduct/configurations/,200
features:manual,POST,/products/someProduct/constraints/excludes,500
features:manual,GET,/products/nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn,500
features:manual,GET,/products/someProduct/configurations/noSuchConfigXYZ,204
features:manual,GET,/products/noSuchProductXYZ/configurations,200
features:manual,POST,/products/,405
features:manual,GET,/products/someProduct/configurations/someConfig/features,500
features:manual,GET,/products/someProduct/configurations/noSuchConfigXYZ/features,500
features:manual,POST,/products/noSuchProductXYZ/configurations/noSuchConfigXYZ/features/noSuchFeatureXYZ,500
features:manual,DELETE,/products/someProduct/constraints/0,204
features:manual,DELETE,/products/someProduct/constraints/-1,204
features:manual,DELETE,/products/neverCreatedProductXYZ/configurations/neverCreatedConfigXYZ/features/neverCreatedFeatureXYZ,500
features:manual,GET,/products,200
features:manual,GET,/products/someProduct/configurations/someConfig,204
features:manual,POST,/products/someProduct/features/someFeature,500
features:manual,DELETE,/products/someProduct/constraints/1,204
features:manual,DELETE,/products/someProduct/constraints/9223372036854775807,204
features:manual,GET,/products/neverCreatedProductXYZ/features,500
features:manual,POST,/products/someProduct/constraints/excludes,500
features:manual,POST,/products/someProduct/constraints/requires,500
features:manual,POST,/products/someProduct/configurations/someConfig/features/someFeature,500
features:manual,POST,/products/someProduct/constraints/requires,500
features:manual,GET,/products/definitelyDoesNotExist123,500
features:manual,GET,/products/a,500
features:manual,GET,/products/noSuchProductXYZ/features,500
features:manual,GET,/products/,200
features:evomaster,GET,/products/uOpk,500
features:evomaster,POST,/products/s8hfNB8QYxJ/constraints/requires,500
features:evomaster,POST,/products/A/configurations/02x7UQUPXN/features/ZZXC3SpJbyu6f,500
features:evomaster,POST,/products/%3Cimg%20src=x%20onerror=alert('XSS')%3E/configurations/%3Cimg%20src=x%20onerror=alert('XSS')%3E,500
features:evomaster,GET,/products/%3Cimg%20src=x%20onerror=alert('XSS')%3E/configurations/%3Cimg%20src=x%20onerror=alert('XSS')%3E,204
features:evomaster,DELETE,/products/l44vTXRL/configurations/q2vfv/features/hSeropcuHHkgu,500
